scorer,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000
bodyparts,north,north,north,east,east,east,south,south,south,west,west,west
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
146,106.04078674316406,52.62447738647461,1.0,164.65667724609375,62.50768280029297,1.0,158.20498657226562,119.9643325805664,1.0,103.96593475341797,110.03885650634766,0.9999998807907104
147,111.65494537353516,52.1262321472168,1.0,174.4576873779297,60.52046203613281,1.0,170.84739685058594,115.87122344970703,1.0,114.4791259765625,107.73841094970703,1.0
148,113.30998992919922,50.61335754394531,1.0,175.25265502929688,60.706764221191406,1.0,169.2913818359375,115.7801742553711,1.0,114.08131408691406,106.33642578125,1.0
149,113.30998992919922,50.61335754394531,1.0,175.25265502929688,60.706764221191406,1.0,169.2913818359375,115.7801742553711,1.0,114.08131408691406,106.33642578125,1.0
150,113.13562774658203,50.78428268432617,1.0,174.709716796875,61.09627151489258,1.0,168.70626831054688,115.90444946289062,1.0,113.6103744506836,106.35334777832031,1.0
151,112.8594970703125,50.76484680175781,1.0,174.26776123046875,61.118934631347656,1.0,168.4580078125,115.76510620117188,1.0,113.04144287109375,106.51541137695312,1.0
152,111.83057403564453,51.40575408935547,1.0,174.22149658203125,60.45751190185547,1.0,169.43682861328125,116.18351745605469,1.0,113.97618865966797,107.51567077636719,1.0
153,111.83057403564453,51.40575408935547,1.0,174.22149658203125,60.45751190185547,1.0,169.43682861328125,116.18351745605469,1.0,113.97618865966797,107.51567077636719,1.0
154,112.55379486083984,51.24203872680664,1.0,174.12892150878906,61.36078643798828,1.0,168.97576904296875,116.57884979248047,1.0,113.7540283203125,107.96604919433594,1.0
155,111.70780944824219,51.537044525146484,1.0,173.77035522460938,61.486515045166016,1.0,168.84927368164062,116.58494567871094,1.0,113.10319519042969,108.31298828125,1.0
156,112.1418228149414,51.537139892578125,1.0,173.48388671875,61.47089767456055,1.0,168.11563110351562,117.40990447998047,1.0,113.36598205566406,108.63878631591797,1.0
157,111.20425415039062,51.84796142578125,1.0,173.76742553710938,61.27255630493164,1.0,168.59841918945312,117.04231262207031,1.0,112.63622283935547,108.72068786621094,1.0
158,112.10711669921875,52.16621780395508,1.0,173.71975708007812,62.16800308227539,1.0,168.7620391845703,117.91242218017578,1.0,113.29460144042969,109.21576690673828,1.0
159,111.5965805053711,52.14149475097656,1.0,173.7196502685547,62.15223693847656,1.0,168.62820434570312,117.79362487792969,1.0,112.98625183105469,109.01021575927734,1.0
160,111.44039916992188,51.70314025878906,1.0,173.33876037597656,61.81010055541992,1.0,167.8350067138672,117.5383071899414,1.0,111.89405059814453,108.8185806274414,1.0
161,112.11409759521484,51.59861755371094,1.0,173.7205047607422,62.002567291259766,1.0,167.99383544921875,118.15995788574219,1.0,112.10665130615234,108.97636413574219,1.0
162,112.67559051513672,54.07889938354492,1.0,176.82241821289062,59.9614143371582,1.0,172.45944213867188,119.11669921875,1.0,115.1552734375,109.71692657470703,1.0
163,118.5888442993164,52.8884391784668,1.0,181.76185607910156,59.79661560058594,1.0,176.71066284179688,118.62325286865234,1.0,121.86258697509766,107.97196960449219,1.0
164,118.5888442993164,52.8884391784668,1.0,181.76185607910156,59.79661560058594,1.0,176.71066284179688,118.62325286865234,1.0,121.86258697509766,107.97196960449219,1.0
165,119.2986068725586,51.23051452636719,1.0,181.93597412109375,58.715858459472656,1.0,176.77850341796875,117.0683364868164,1.0,121.69902801513672,106.71434783935547,1.0
166,119.51116943359375,50.45674133300781,1.0,182.2558135986328,58.137603759765625,1.0,176.22412109375,117.0899658203125,1.0,121.88929748535156,106.63599395751953,1.0
167,119.44963073730469,50.901309967041016,1.0,182.10806274414062,59.15498733520508,1.0,177.1903076171875,116.5930404663086,1.0,121.89714813232422,106.54676818847656,1.0
168,119.04444122314453,51.124603271484375,1.0,181.4959716796875,58.66765594482422,1.0,176.57350158691406,117.58036804199219,1.0,121.12263488769531,106.75611114501953,1.0
169,118.40422821044922,50.920841217041016,1.0,181.5881805419922,57.9323844909668,1.0,176.74188232421875,116.88263702392578,1.0,120.6445083618164,106.7822265625,1.0
170,118.40422821044922,50.920841217041016,1.0,181.5881805419922,57.9323844909668,1.0,176.74188232421875,116.88263702392578,1.0,120.6445083618164,106.7822265625,1.0
171,118.56881713867188,51.1312141418457,1.0,181.8990478515625,58.11091232299805,1.0,176.8389129638672,117.69831085205078,1.0,120.8883056640625,107.59481048583984,1.0
172,117.35791778564453,51.36346435546875,1.0,181.6531982421875,57.53301239013672,1.0,176.2584686279297,117.91911315917969,1.0,119.82674407958984,107.3881607055664,1.0
173,116.95053100585938,51.047279357910156,1.0,181.282958984375,57.364444732666016,1.0,176.293212890625,117.73973846435547,1.0,119.24168395996094,107.45344543457031,1.0
174,116.5453872680664,51.10274887084961,1.0,180.82936096191406,57.248023986816406,1.0,176.54974365234375,117.04046630859375,1.0,119.12847900390625,107.4608154296875,1.0
175,117.15892791748047,50.96897506713867,1.0,181.50747680664062,57.461341857910156,1.0,176.9529266357422,117.05989074707031,1.0,119.21224975585938,107.28489685058594,1.0
176,116.55069732666016,51.36670684814453,1.0,181.58226013183594,57.84265899658203,1.0,176.60546875,118.24147033691406,1.0,118.79277801513672,107.85113525390625,1.0
177,116.07974243164062,51.288612365722656,1.0,180.79702758789062,58.006195068359375,1.0,176.62539672851562,118.10556030273438,1.0,118.410400390625,107.99333190917969,1.0
178,115.40741729736328,51.08955764770508,1.0,180.6505584716797,57.40030288696289,1.0,176.7686309814453,117.57246398925781,1.0,117.72067260742188,108.05615997314453,1.0
179,115.22757720947266,50.64202117919922,1.0,180.25808715820312,57.70463562011719,1.0,176.29229736328125,117.28227996826172,1.0,117.46785736083984,107.6383285522461,1.0
180,115.0078125,51.00050735473633,1.0,180.50843811035156,57.424198150634766,1.0,175.9730987548828,118.44660949707031,1.0,117.35026550292969,108.27523803710938,1.0
181,114.56730651855469,51.317989349365234,1.0,180.29672241210938,57.39814758300781,1.0,176.8597412109375,117.85163116455078,1.0,117.13892364501953,108.47376251220703,1.0
182,114.15787506103516,51.31553649902344,1.0,180.05580139160156,57.96869659423828,1.0,176.52984619140625,118.17631530761719,1.0,116.78948974609375,108.9527587890625,1.0
183,106.72743225097656,51.70833206176758,1.0,173.69497680664062,60.25025939941406,1.0,168.82586669921875,120.58584594726562,1.0,110.835205078125,113.45564270019531,1.0
184,106.72743225097656,51.70833206176758,1.0,173.69497680664062,60.25025939941406,1.0,168.82586669921875,120.58584594726562,1.0,110.835205078125,113.45564270019531,1.0
185,106.52494812011719,50.760162353515625,1.0,173.4546661376953,59.54470443725586,1.0,168.5417938232422,120.16273498535156,1.0,110.8584213256836,112.57183837890625,1.0
186,106.44206237792969,50.288063049316406,1.0,174.17727661132812,59.25827407836914,1.0,168.25424194335938,120.32862091064453,1.0,110.63211059570312,112.5334243774414,1.0
187,106.03662109375,50.613624572753906,1.0,173.7080535888672,58.84085464477539,1.0,168.608154296875,120.15643310546875,1.0,111.03063201904297,113.05574035644531,1.0
188,106.30451202392578,50.30723571777344,1.0,173.9894256591797,59.25174331665039,1.0,168.25689697265625,120.87045288085938,1.0,110.53961944580078,113.03514099121094,1.0
189,106.35906219482422,50.97848129272461,1.0,172.70957946777344,59.43315124511719,1.0,168.79953002929688,120.63458251953125,1.0,110.80030059814453,114.73706817626953,1.0
190,106.48159790039062,49.445289611816406,1.0,173.3480682373047,58.77049255371094,1.0,168.10899353027344,120.19926452636719,1.0,110.17354583740234,112.5577621459961,1.0
191,105.32540893554688,49.48558807373047,1.0,173.3074951171875,59.667816162109375,1.0,168.19564819335938,120.26095581054688,1.0,109.82096099853516,113.93396759033203,1.0
192,98.67135620117188,49.77241516113281,1.0,166.1347198486328,57.91593551635742,1.0,160.8460693359375,120.20489501953125,1.0,104.150390625,118.40851593017578,1.0
193,96.73027801513672,50.00893020629883,1.0,162.3644256591797,58.28826141357422,1.0,155.994140625,122.51461791992188,1.0,102.20452117919922,121.4294662475586,1.0
194,97.70248413085938,49.0565299987793,1.0,163.5492401123047,59.70103073120117,1.0,154.15631103515625,124.30682373046875,1.0,103.01058197021484,121.06449890136719,1.0
195,96.1019058227539,50.463623046875,1.0,160.81900024414062,56.564056396484375,0.9999998807907104,154.7021942138672,122.99114990234375,1.0,101.1791763305664,120.64964294433594,1.0
196,96.1722412109375,50.79204177856445,1.0,161.5230712890625,57.803466796875,1.0,155.2848663330078,122.60926055908203,1.0,100.44123077392578,120.13956451416016,1.0
197,96.2924575805664,52.02939224243164,1.0,160.69638061523438,58.0867805480957,1.0,155.81918334960938,123.59371948242188,1.0,101.3909683227539,122.2620849609375,1.0
198,97.80522155761719,50.07069778442383,1.0,163.26846313476562,60.046817779541016,1.0,154.47894287109375,123.83029174804688,1.0,103.57501220703125,121.30303955078125,1.0
199,97.17683410644531,50.46852111816406,1.0,162.47401428222656,59.59336853027344,1.0,154.3280029296875,123.31694793701172,1.0,103.15071105957031,121.12650299072266,1.0
200,97.17683410644531,50.46852111816406,1.0,162.47401428222656,59.59336853027344,1.0,154.3280029296875,123.31694793701172,1.0,103.15071105957031,121.12650299072266,1.0
201,96.89794158935547,51.699073791503906,1.0,161.1746826171875,58.569908142089844,1.0,154.15318298339844,123.3782730102539,1.0,101.72393798828125,120.4238052368164,1.0
202,97.91878509521484,50.045066833496094,1.0,161.66644287109375,57.445899963378906,1.0,153.7513427734375,122.70527648925781,1.0,102.06047058105469,118.44569396972656,1.0
203,98.58426666259766,50.26994705200195,1.0,162.64602661132812,59.95035934448242,1.0,153.42251586914062,122.86477661132812,1.0,101.87721252441406,116.91197204589844,0.9999997615814209
204,97.25314331054688,52.282588958740234,1.0,160.7032928466797,59.45365905761719,1.0,153.26373291015625,123.31581115722656,1.0,100.79150390625,118.10639190673828,0.9999998807907104
205,96.83464813232422,53.32881164550781,1.0,157.9614715576172,57.98792266845703,0.9999998807907104,152.76329040527344,122.49427795410156,1.0,99.6745376586914,118.0042724609375,0.9999998807907104
206,96.91104125976562,53.25535583496094,1.0,158.4910430908203,58.321353912353516,0.9999998807907104,152.65480041503906,122.2312240600586,1.0,99.4660415649414,116.82695770263672,0.9999998807907104
207,97.1346664428711,53.446285247802734,1.0,157.70166015625,57.917510986328125,0.9999998807907104,152.4387969970703,122.10991668701172,1.0,99.61817169189453,117.0870361328125,1.0
208,98.04290771484375,53.14629364013672,1.0,159.02256774902344,58.98966598510742,0.9999998807907104,153.14572143554688,122.65921783447266,1.0,99.60316467285156,115.64866638183594,0.9999996423721313
209,100.30567169189453,52.4592399597168,1.0,161.7444610595703,59.757694244384766,1.0,153.56283569335938,123.05597686767578,1.0,101.04434967041016,113.73536682128906,0.9999959468841553
210,99.85999298095703,51.995487213134766,1.0,162.28367614746094,60.28223419189453,1.0,153.5933837890625,122.31394958496094,1.0,99.6186294555664,112.03144836425781,0.999961256980896
211,98.90303802490234,52.36843490600586,1.0,160.09417724609375,58.56657791137695,0.9999998807907104,153.91445922851562,121.8328628540039,1.0,99.69367980957031,113.74021911621094,0.9999984502792358
212,98.66477966308594,52.33843994140625,1.0,159.45260620117188,57.91096115112305,0.9999998807907104,154.4456329345703,121.57744598388672,1.0,99.61823272705078,112.00624084472656,0.9999880790710449
213,99.61811065673828,51.65537643432617,1.0,162.17970275878906,59.53403091430664,1.0,153.78065490722656,122.37452697753906,1.0,100.41071319580078,113.16543579101562,0.9999951124191284
214,99.0054931640625,51.55631637573242,1.0,161.00755310058594,58.42313003540039,1.0,154.05816650390625,122.3397445678711,1.0,99.68133544921875,112.99388885498047,0.9999914169311523
215,97.97250366210938,52.81791687011719,1.0,158.5708465576172,57.26937484741211,0.9999998807907104,154.65122985839844,121.68291473388672,1.0,100.1637954711914,115.7679214477539,0.9999995231628418
216,98.28248596191406,52.27458953857422,1.0,159.17654418945312,57.4713020324707,0.9999998807907104,153.95748901367188,121.89900207519531,1.0,99.89314270019531,115.49488830566406,0.9999995231628418
217,99.008056640625,51.232574462890625,1.0,161.49349975585938,58.7563362121582,1.0,153.39459228515625,122.68841552734375,1.0,100.39144134521484,115.11466979980469,0.9999984502792358
218,98.56130981445312,50.9632568359375,1.0,161.09811401367188,58.003910064697266,1.0,153.8651123046875,122.19093322753906,1.0,100.99296569824219,115.7692642211914,0.9999996423721313
219,96.98597717285156,52.1037483215332,1.0,159.26922607421875,56.00486373901367,0.9999998807907104,155.0537872314453,121.10670471191406,1.0,99.75173950195312,117.26648712158203,0.9999998807907104
220,96.98597717285156,52.1037483215332,1.0,159.26922607421875,56.00486373901367,0.9999998807907104,155.0537872314453,121.10670471191406,1.0,99.75173950195312,117.26648712158203,0.9999998807907104
221,97.52501678466797,51.78659439086914,1.0,159.14483642578125,55.90885543823242,0.9999997615814209,155.27659606933594,122.01488494873047,1.0,99.77256774902344,118.10948944091797,0.9999998807907104
222,98.67606353759766,50.56328582763672,1.0,160.603515625,56.31036376953125,0.9999998807907104,154.52928161621094,121.959716796875,1.0,100.49869537353516,116.18940734863281,0.9999997615814209
223,98.32009887695312,50.661441802978516,1.0,161.25979614257812,56.55874252319336,1.0,155.07974243164062,121.71829223632812,1.0,100.82905578613281,117.94216918945312,0.9999998807907104
224,97.32926940917969,50.86017608642578,1.0,159.15823364257812,54.51653289794922,1.0,155.47122192382812,120.96687316894531,1.0,100.36861419677734,117.59220123291016,0.9999998807907104
225,96.94182586669922,50.939640045166016,1.0,158.62640380859375,53.96945571899414,1.0,155.74984741210938,121.12712097167969,1.0,100.22723388671875,118.38038635253906,0.9999998807907104
226,97.17391204833984,50.733097076416016,1.0,158.96133422851562,54.29115676879883,0.9999998807907104,155.84957885742188,121.38179016113281,1.0,100.27820587158203,118.7714614868164,0.9999998807907104
227,97.63487243652344,50.61006164550781,1.0,159.858642578125,54.61185836791992,0.9999998807907104,155.72085571289062,121.8291244506836,1.0,100.13075256347656,118.82644653320312,0.9999998807907104
228,97.51042175292969,51.10530471801758,1.0,159.73219299316406,53.89625930786133,0.9999998807907104,155.99838256835938,122.40641784667969,1.0,100.69186401367188,120.15324401855469,0.9999998807907104
229,97.50247192382812,50.78406524658203,1.0,160.1118927001953,55.89023971557617,0.9999997615814209,155.0765838623047,122.81095886230469,1.0,100.6325454711914,120.74302673339844,0.9999997615814209
230,97.50247192382812,50.78406524658203,1.0,160.1118927001953,55.89023971557617,0.9999997615814209,155.0765838623047,122.81095886230469,1.0,100.6325454711914,120.74302673339844,0.9999997615814209
231,97.34173583984375,51.1353874206543,1.0,159.38963317871094,55.20465087890625,0.9999998807907104,155.35450744628906,122.83964538574219,1.0,100.13580322265625,120.96115112304688,0.9999998807907104
232,97.33306121826172,50.34764099121094,1.0,160.2107696533203,55.861385345458984,0.9999998807907104,154.82350158691406,123.06778717041016,1.0,100.6132583618164,121.1118392944336,0.9999998807907104
233,97.33905029296875,50.373653411865234,1.0,160.5730438232422,56.6043701171875,0.9999998807907104,154.5532684326172,123.45417022705078,1.0,101.01123046875,121.05425262451172,0.9999998807907104
234,97.53436279296875,49.651615142822266,1.0,161.17030334472656,56.9129638671875,0.9999998807907104,153.96556091308594,124.29097747802734,1.0,101.22956848144531,121.38595581054688,1.0
235,97.53436279296875,49.651615142822266,1.0,161.17030334472656,56.9129638671875,0.9999998807907104,153.96556091308594,124.29097747802734,1.0,101.22956848144531,121.38595581054688,1.0
236,96.60879516601562,49.16009521484375,1.0,161.44888305664062,56.740570068359375,0.9999998807907104,153.77529907226562,123.52488708496094,1.0,100.97681427001953,120.61475372314453,0.9999998807907104
237,97.50987243652344,49.01630783081055,1.0,160.8990478515625,56.37438201904297,0.9999998807907104,153.28842163085938,123.79319763183594,1.0,100.02660369873047,120.1593017578125,0.9999998807907104
238,96.99188995361328,49.49607849121094,1.0,160.06085205078125,55.96166229248047,0.9999998807907104,153.09617614746094,123.9968490600586,1.0,99.88558959960938,120.4120101928711,1.0
239,96.66868591308594,49.40800476074219,1.0,160.2350616455078,56.034576416015625,0.9999998807907104,153.61216735839844,123.25196075439453,1.0,99.62554168701172,120.1398696899414,0.9999998807907104
240,96.85596466064453,48.956817626953125,1.0,160.89187622070312,57.06898498535156,0.9999998807907104,152.79234313964844,123.7724380493164,1.0,100.53864288330078,120.86712646484375,1.0
241,97.43856811523438,48.58788299560547,1.0,161.21839904785156,56.701988220214844,0.9999998807907104,153.30625915527344,123.62528991699219,1.0,100.97129821777344,120.50546264648438,1.0
242,97.36125183105469,48.67288589477539,1.0,161.81704711914062,56.82012176513672,1.0,153.4096221923828,123.5308609008789,1.0,100.71695709228516,120.76748657226562,1.0
243,97.36125183105469,48.67288589477539,1.0,161.81704711914062,56.82012176513672,1.0,153.4096221923828,123.5308609008789,1.0,100.71695709228516,120.76748657226562,1.0
244,97.14588165283203,47.76140594482422,1.0,162.06935119628906,57.00270080566406,1.0,153.69082641601562,123.1865234375,1.0,100.86414337158203,120.34283447265625,1.0
245,96.85581970214844,47.55350875854492,1.0,162.18714904785156,56.860382080078125,1.0,153.66091918945312,123.47048950195312,1.0,100.88402557373047,120.38081359863281,1.0
246,97.13142395019531,47.43793869018555,1.0,162.76406860351562,57.30138397216797,1.0,153.59304809570312,123.70357513427734,1.0,101.21881866455078,120.18524932861328,1.0
247,96.78475952148438,47.674415588378906,1.0,162.5594482421875,57.28289794921875,1.0,153.46475219726562,123.3895492553711,1.0,100.86549377441406,119.90547943115234,1.0
248,97.57886505126953,47.84261703491211,1.0,162.71221923828125,57.684017181396484,1.0,153.58828735351562,123.04914855957031,1.0,101.28546142578125,119.92132568359375,1.0
249,96.9743423461914,47.65724182128906,1.0,162.13096618652344,57.21221923828125,1.0,153.41775512695312,123.15467834472656,1.0,100.9460678100586,119.63276672363281,0.9999998807907104
250,97.10576629638672,48.51909255981445,1.0,162.1067657470703,57.460384368896484,1.0,152.98175048828125,123.30453491210938,1.0,100.87743377685547,119.40181732177734,1.0
251,97.08683776855469,48.362518310546875,1.0,161.06219482421875,56.86231994628906,0.9999998807907104,152.22496032714844,122.61810302734375,1.0,100.69818878173828,118.30582427978516,1.0
252,97.5807876586914,48.2949104309082,1.0,161.96644592285156,57.6587028503418,1.0,152.26856994628906,122.18316650390625,1.0,100.700927734375,116.55013275146484,0.9999998807907104
253,97.77613830566406,47.95716857910156,1.0,162.09664916992188,57.604026794433594,1.0,152.35006713867188,122.21481323242188,1.0,99.80868530273438,115.16339111328125,0.9999996423721313
254,97.77613830566406,47.95716857910156,1.0,162.09664916992188,57.604026794433594,1.0,152.35006713867188,122.21481323242188,1.0,99.80868530273438,115.16339111328125,0.9999996423721313
255,97.97650909423828,47.98677444458008,1.0,161.3994903564453,57.028465270996094,1.0,152.3956756591797,122.10770416259766,1.0,99.23590850830078,114.57573699951172,0.9999994039535522
256,97.75045776367188,48.13922882080078,1.0,161.1929931640625,57.54432678222656,1.0,151.7241973876953,121.84229278564453,1.0,99.58969116210938,114.45755004882812,0.9999996423721313
